حسب تقرير الجو ، رح ينزل تلج بكرة .	ALE	LINEEND
بدي طابة .	ALE	LINEEND
أكيد . بيسعدنا نعمل هيك .	ALE	LINEEND
هاي ، كتاب قصص مصورة ماليزي . بدي أشتري واحد مشان أخدو عالبيت كقطعة بتفتح حديث .	ALE	LINEEND
الطريق للنجاح هو " جينمياكو " ، صح ؟	ALE	LINEEND
معي حوالي ألفين وخمسمية دولار عالين الياباني .	ALE	LINEEND
إي ، منعمل . رح أفرجيك كم واحد .	ALE	LINEEND
بدي حبوب منومة .	ALE	LINEEND
رح أضل هون للساعة تسعة . بتمنى أنك تمسك المجرم بأسرع وقت ممكن .	ALE	LINEEND
متأكد أنو المجرم قريب .	ALE	LINEEND
عشر طوابع إذا سمحت .	ALE	LINEEND
معي التهاب حلق .	ALE	LINEEND
بدي شوية هدايا تذكارية من نيويورك .	ALE	LINEEND
أنا طالع . خرج تبعت حمال ؟	ALE	LINEEND
وقفت ساعتي .	ALE	LINEEND
أوه ، عن جد ؟ شلون بتحبو ؟	ALE	LINEEND
منفتح الساعة تسعة الصبح .	ALE	LINEEND
بدي كتاب تلوين .	ALE	LINEEND
كأني حاسس بدوار السفر .	ALE	LINEEND
لازم أروح ع بنك ياباني ؟	ALE	LINEEND
لام تصرف مصاري بالبنك .	ALE	LINEEND
في كتير وقت للمغادرة ؟	ALE	LINEEND
زوجك واحد من أفضل زباينا .	ALE	LINEEND
بتعرف دكتور سنان منيح ؟	ALE	LINEEND
أوه . لازم تعطي خبر للقنصلية فوراً .	ALE	LINEEND
هز ، بلا تحريك .	ALE	LINEEND
كتير ناس بروحوا عالشاطي بالموسم .	ALE	LINEEND
وزني حوالي مية وخمسين رطل .	ALE	LINEEND
وين لازم أحول ؟	ALE	LINEEND
وين مكتب الممتلكات الضائعة ؟	ALE	LINEEND
في شي باص بروح لهنيك مباشرة ؟	ALE	LINEEND
بحاجة أنا لأي معاملة خاصة ؟	ALE	LINEEND
هاد رح يكون كاش ولا بطاقة ؟	ALE	LINEEND
شقد رح تطول لتطلع فيزتي ؟	ALE	LINEEND
وين الحمامات ؟	ALE	LINEEND
المبلغ الكلي ميتين وتلاتة وأربعين جنيه ، يا مدام .	ALE	LINEEND
هاد هدية . بتقدر تلفو بورق لف حلو ؟	ALE	LINEEND
اش هالمنظر . هالطرق رائعة .	ALE	LINEEND
اي ، في عنا حجز إلك .	ALE	LINEEND
عفواً ، بس بدي أروح ع فندقي بالمدينة بالباص . وين بقدر أطلع بالباص ؟	ALE	LINEEND
هون الغرفة تنين صفر واحد . بدي أطلب فطور بكرة .	ALE	LINEEND
معناها خلينا نحط حشوة جوا .	ALE	LINEEND
شلون بتريد تساوي شعرك اليوم ؟	ALE	LINEEND
بتحسن تقولو بغير طريقة ؟	ALE	LINEEND
بمشي حالي بإش ما معك .	ALE	LINEEND
بدنا طاولة جنب المنصة .	ALE	LINEEND
ماشي حالي . أيوا ، رايح ع محل ؟	ALE	LINEEND
ارتفاعو ألفين وأربعمية متر .	ALE	LINEEND
دخول . إذا سمحت حطو عالطاولة هنيك .	ALE	LINEEND
إذا سمحت إلغي رقم بطاقتي .	ALE	LINEEND
بعتذر ، انباعوا كلون ، بس رح يجينا منون كم يوم .	ALE	LINEEND
ما عندي موعد ، بس الحالة طارئة .	ALE	LINEEND
هاد صناعتو سيئة .	ALE	LINEEND
وين الأسانصير ؟	ALE	LINEEND
عندك بروشور للفعاليات ؟	ALE	LINEEND
وين مدخل الأنفاق ؟	ALE	LINEEND
ضيعت بطاقة الطيارة .	ALE	LINEEND
ما بتحسن تضل هون وقت الإجازة ؟	ALE	LINEEND
أوه ، آسف كتير أني زعجتك .	ALE	LINEEND
في شي حمام عمومي قريب هون ؟	ALE	LINEEND
شقد كلو ؟	ALE	LINEEND
كتير كويس . هلئ عالأسئلة ، إذا سمحت .	ALE	LINEEND
معك فراطة شي مشان عداد الموقف ؟	ALE	LINEEND
أعوج عاليسار ؟	ALE	LINEEND
سعر رائع ، ما ؟	ALE	LINEEND
لازم تاخدو تسعة وتسعين مرة باليوم ، قبل الأكل .	ALE	LINEEND
بحبو .	ALE	LINEEND
بدي حامل ثلاثي .	ALE	LINEEND
ممتاز . كنت عم أدور ع تكسي ، بس هاد أحسن .	ALE	LINEEND
حلو المانطو . صناعة بريطانية ؟	ALE	LINEEND
بدي أروح ع مركز هارفرد . خرج تقلي بس نوصل لهنيك ؟	ALE	LINEEND
تنين كبار وتنين صغار . إذا سمحت .	ALE	LINEEND
شقد السعر ؟	ALE	LINEEND
حرب النجوم حقق أعظم نجاح بعام ألف وتسعمية وأربعة وتمانين .	ALE	LINEEND
وين قسم غير المدخنين ؟	ALE	LINEEND
هو " ت " متل كلمة توم ، نعم عندي ياه ، يا تارو .	ALE	LINEEND
مشان إيش هاد ؟	ALE	LINEEND
إينا نوع من بطاقات الائتمان بتقبل ؟	ALE	LINEEND
عندي كتير وقت .	ALE	LINEEND
طيب ، صار وقت الغدا . بتريد تناقشو عالغدا ؟	ALE	LINEEND
مرحبا ، اسمي أودا . عندي حجز المسا ، بس رح أتأخر شوي لبين ما أجي . بقا ، إذا سمحت خليلي الحجز .	ALE	LINEEND
هالبوط ماكن ؟	ALE	LINEEND
بقولو الإنفلونزا منتشرة هنيك .	ALE	LINEEND
جوا .	ALE	LINEEND
بعتذر . مليان عنا بكرة المسا .	ALE	LINEEND
أنا مع رفقة .	ALE	LINEEND
ع حكي غورو ، أستاذ يامادا عندو ولدين .	ALE	LINEEND
بدي أعمل لفة ع برج لندن .	ALE	LINEEND
إذا سمحت حط حزامك .	ALE	LINEEND
مشغول .	ALE	LINEEND
عندك أكل بحري ؟	ALE	LINEEND
هاد غالي كتير .	ALE	LINEEND
بدي ، بس للأسف ما بقدر هالمرة .	ALE	LINEEND
طيب ، ما بعرف لسا ، بس رح أجرب أكيد .	ALE	LINEEND
إذا سمحت استخدم غرفة القياس هنيك .	ALE	LINEEND
تسعين دولار لبطاقة الذهاب . كاش ولا بطاقة ؟	ALE	LINEEND
شلون الأهالي اليابانيين بربوا ولادون ؟ شديدين هنن مع ولادون ؟	ALE	LINEEND
خرج تقلي إيمت ساعات العمل ؟	ALE	LINEEND
معدتي كأنو تقلانة .	ALE	LINEEND
معلش نبدا نلعب بس يخلصوا ؟	ALE	LINEEND
تعداد اليابان حوالي مية وعشرين مليون .	ALE	LINEEND
سجل هالشغلات ع بطاقة التسجيل .	ALE	LINEEND
معلش آخد غراضي ؟	ALE	LINEEND
عندك لفاحات حرير ؟ عم بدور ع هدية لمرتي .	ALE	LINEEND
رح نجيبو هلئ . شقد رقم غرفتك ؟	ALE	LINEEND
بدي أسافر من شنغهاي لهاواي بالسفينة .	ALE	LINEEND
خرج تكون مجهزو عالخمسة المسا بكرة ؟	ALE	LINEEND
بدو عشر دقايق مشي .	ALE	LINEEND
قبل ما نخلص ، معلش تعطيني كم دقيقة ؟	ALE	LINEEND
سكوتش ومي ، إذا سمحت . وعندك شي أكلة خفيفة ؟	ALE	LINEEND
شلون بحسن أطفي هالضو ؟	ALE	LINEEND
مشغول هو كتير اليوم ؟	ALE	LINEEND
بدي خيط .	ALE	LINEEND
عطيني شهادة طبية ، إذا سمحت .	ALE	LINEEND
بدي ياك تقصرو إنش من هون .	ALE	LINEEND
ما حاسس منيح . إذا سمحت عطيني دوا .	ALE	LINEEND
معلش تعطيني جريدة يابانية ، إذا سمحت ؟	ALE	LINEEND
طيب . بحسن أترك السيارة بحيالله محل ؟ شقد كلفة ترك السيارة ؟	ALE	LINEEND
إينا باص بروح ع مركز المدينة ؟	ALE	LINEEND
في شي اكسبريس ع بوسطن ؟	ALE	LINEEND
إذا سمحت صير رفيقي بالمراسلة .	ALE	LINEEND
أنا كتير متحمس ، ما عم بقدر أهدا .	ALE	LINEEND
بحسن أنزل عند فندق الهيلتون ؟	ALE	LINEEND
بدي ياك تشيلو .	ALE	LINEEND
روح عاليسار بهالشارع وبعدين عويج ع أول يمين .	ALE	LINEEND
بدي أعرف إذا خرج دستة هالصحون تنشحن ع طوكيو .	ALE	LINEEND
بدي طاقة جسدية .	ALE	LINEEND
في شي أكل مو سخن كتير و حد ؟	ALE	LINEEND
هو قريب خرج ينمشالو ؟	ALE	LINEEND
معلش تعطيني الملح ؟	ALE	LINEEND
بدي أروح ع شارع وول . شلون بروح لهنيك ؟	ALE	LINEEND
زيادة التمارين بتأذيك .	ALE	LINEEND
مع الفطور ، الضريبة ، وكلفة الخدمة ، بصيروا خمسة وأربعين دولار عالشخص للليلة .	ALE	LINEEND
بتحسن تصلح هاد ؟	ALE	LINEEND
مسا الخير . مرحبا .	ALE	LINEEND
ما عم بلاقي شناتيك .	ALE	LINEEND
روح ساوي ، إذا سمحت .	ALE	LINEEND
المي هون صالحة للشرب ؟	ALE	LINEEND
أاه ، دي ولو . دولارين بس .	ALE	LINEEND
خرج إذا سمحت تبدل هالفستان بواحد قياس أكبر نمرة ؟	ALE	LINEEND
طيب ، امشي نروح . بحسن أساعدك بوظيفتك بس ناكل بيتزا .	ALE	LINEEND
نعم ، أستاذ تاناكا . في رسالتين إلك .	ALE	LINEEND
ما أجا علي .	ALE	LINEEND
بكرة نهار تاني .	ALE	LINEEND
بجوز أقدر أساعدك . بدك فيتامين سي ؟	ALE	LINEEND
انتشل جزادني بالقطار .	ALE	LINEEND
كتير بعيد . آخد تكسي أحسن .	ALE	LINEEND
بدي كرسي بالممر ، إذا سمحت .	ALE	LINEEND
أنا بعيش بشقة آجارها تمانين ألف ين بالشهر .	ALE	LINEEND
معلش أقاطعك ؟	ALE	LINEEND
عفواً . عندك مانع تبدل مقعدك معي ؟	ALE	LINEEND
إي ، إكيد .	ALE	LINEEND
روح ساوي للمفرق وعويج عاليسار عند الإشارة .	ALE	LINEEND
بدي أحط غراضي الغالية بخزانة الفندق .	ALE	LINEEND
اي ، بس تأكد أنو بطاقتك معك .	ALE	LINEEND
بس كم واحد رح يجوا عالجولة الاختيارية .	ALE	LINEEND
ولا يهمك . ع كل حال ، إذا سمحت خدني على مركز الحي الصيني . رح أجرب ألاقيه لحالي .	ALE	LINEEND
في ناس جدد رح يتوظفوا بنيسان .	ALE	LINEEND
بتمنى .	ALE	LINEEND
تنين سكوتش ومي ، إذا سمحت .	ALE	LINEEND
مين عم يلعب ؟	ALE	LINEEND
عاليسار ، إذا سمحت .	ALE	LINEEND
هالسن القدامي بوجع .	ALE	LINEEND
اش آخر لعبة كومبيوتر لواحد عمرو خمسطعش سنة ؟	ALE	LINEEND
منشوفك بكرة .	ALE	LINEEND
لا ، بس شكراً . صرت أحسن .	ALE	LINEEND
عندك خبز شي ؟	ALE	LINEEND
شلونك عالكمان ؟	ALE	LINEEND
رفيقي تزحلق ووقع بالحمام .	ALE	LINEEND
معلش آخد نفاضة ؟	ALE	LINEEND
انحظر الدين المسيحي وتسكر البلد عن باقي العالم .	ALE	LINEEND
شقد بدك ؟	ALE	LINEEND
كوكتيل قريدس لإلها وإلي نفس الشي .	ALE	LINEEND
معلش أخليك توقع هون ؟ وأحرف الاسم الأولى هون إذا سمحت .	ALE	LINEEND
انبسطت كتير أني زرت مكاتبك الرئيسية وتناقشت معك بمواضيع مهمة . شكراً إلك كتير على تعاونك اللطيف .	ALE	LINEEND
شخيرك عالي .	ALE	LINEEND
ما عجبني اللون بالأخير . بقدر أرجع هاد ؟	ALE	LINEEND
معلش تعطيني فليفلة ؟	ALE	LINEEND
معك أستاذ تاكاهاشي بالغرفة خمسة تسعة وأربعين . خرج تبعلي أربع قناني بيرة بادوايزر ، إذا سمحت ؟	ALE	LINEEND
هاد سبعين دولار .	ALE	LINEEND
إذا سمحت دقلي ع فندقي بس لقيت غراضي .	ALE	LINEEND
بدي مكالمة مشان أفيق عالساعة تمانة ونص الصبح بكرة ، إذا سمحت .	ALE	LINEEND
اي ، بس هيك كتير وأنا خلقة شبعان .	ALE	LINEEND
بدي غسول فموي .	ALE	LINEEND
ما حاسس منيح .	ALE	LINEEND
بتعمل حسم شي عالكميات ؟	ALE	LINEEND
طوكيو صفر تلاتة أربع تسعات أربعة خمسة ستة سبعة .	ALE	LINEEND
خرج تساعدني ألاقي حديقة الحيوانات ؟	ALE	LINEEND
بتقلي شلون أعدلو ؟	ALE	LINEEND
إيمت تقريباً بيخلص باص الجولة ؟	ALE	LINEEND
بتعرف شلون تستخدم تلفون ؟	ALE	LINEEND
أكيد . في عنا فواصل كتب أمريكية أصلية حلوة .	ALE	LINEEND
عامل مقسم بيحكي ياباني ، إذا سمحت .	ALE	LINEEND
نحن مهتمين بالموضة .	ALE	LINEEND
خرج تجرلي ؟	ALE	LINEEND
هون عيادة اف ؟	ALE	LINEEND
مرحبا ، آنسة ياماغوتشي ؟ الطرف تبعك عالخط . مكالمتك انقبلت . تفضلي ، إذا سمحتي .	ALE	LINEEND
إيمت رح نوصل ع لوس أنجلس ؟	ALE	LINEEND
امشي ساوي شغلة خمس دقايق ، وعويج عاليسار .	ALE	LINEEND
من هالطريق عالشاطئ .	ALE	LINEEND
هاد الشاي العشبي بساعد ع تجديد حيوية الجسم .	ALE	LINEEND
هدول مالون مصنوعين باليابان ، ما ؟	ALE	LINEEND
طيب . من هالطريق إذا سمحت . رح أفرجيك غرفتك .	ALE	LINEEND
لازم أترك الفندق قبل الضهر .	ALE	LINEEND
تنين هامبرغر وتنين قهوة ، إذا سمحت . بدي آخدن لبرا .	ALE	LINEEND
معلش أشيل هالشنتايتين ؟	ALE	LINEEND
طلبت لحم ، مو سمك . خرج تبدلو ؟	ALE	LINEEND
ابني فنيان طاول .	ALE	LINEEND
معدتي عم تقلب .	ALE	LINEEND
هالجاكيت مو عقياسي .	ALE	LINEEND
بدي ألتقي بأستاذ ويليام .	ALE	LINEEND
فيه تشكيلة من سبع فيتامينات ومعادن .	ALE	LINEEND
بحسن أسترجع المبلغ بس أرجع عاليابان ؟	ALE	LINEEND
من ايش مصنوع هالطبق ؟	ALE	LINEEND
بإينا بلد مصنوع هاد ؟	ALE	LINEEND
بتحسن توصل بعشر دقايق ؟	ALE	LINEEND
منين بحسن أجيب فيشة أنفاق ؟	ALE	LINEEND
رح ينبعتلك بالبريد عشرين عينة إضافية .	ALE	LINEEND
ما بظن هاد إلي لأنو بشرتي جافة .	ALE	LINEEND
معلش آخد جدول الأوقات ، إذا سمحت ؟	ALE	LINEEND
تسعة وتسعين دولار بالساعة عالولد .	ALE	LINEEND
أنا آسف ، نفقنا .	ALE	LINEEND
لازم يكون هادي .	ALE	LINEEND
مفتاح الغرفة ، خمسة صفر تلاتة ، إذا سمحت .	ALE	LINEEND
وين الكوافير ؟	ALE	LINEEND
عالساعة سبعة تمام ، إذا سمحت .	ALE	LINEEND
شنتايتي متشركة .	ALE	LINEEND
سياحة .	ALE	LINEEND
أنا من إسبانيا .	ALE	LINEEND
بعات هاد بريد جوي عاليابان ، إذا سمحت .	ALE	LINEEND
الناس كتير ودودين .	ALE	LINEEND
وين بوابة الصعود ع هالطيارة ؟	ALE	LINEEND
نحن على ارتفاع طعنش ألف قدم .	ALE	LINEEND
أول شي ، بدنا نشوف شارع وول .	ALE	LINEEND
وين موقف باص أوكسفورد ؟	ALE	LINEEND
رح أستنا لبين ما يفضى التراس .	ALE	LINEEND
خرج تفرجينا جزادين جلد ؟	ALE	LINEEND
بتكتب عنوان الاتصال تبعك هون ؟	ALE	LINEEND
إذا سمحت قلي وين أقرب صيدلية .	ALE	LINEEND
عالفندق تبعي ، إذا سمحت . عنوان فندقي هون .	ALE	LINEEND
سكر واستنا شوي إذا سمحت .	ALE	LINEEND
اش بتعمل بالعادة بالبيت بعد العشا ؟	ALE	LINEEND
أكيد . إيمت بدك تلعب غولف ؟	ALE	LINEEND
رح تكون بالبيت حوالي الساعة تلاتة .	ALE	LINEEND
بدي أتصل بالسفارة اليابانية .	ALE	LINEEND
كمان شوي .	ALE	LINEEND
منين بيطلعوا باصات الفرجة عالمعالم السياحية ؟	ALE	LINEEND
شقد بتاخد ع بعتون عاليابان ؟	ALE	LINEEND
بيمشي حال الين الياباني ؟	ALE	LINEEND
عندك موستانغ ؟	ALE	LINEEND
رح ننط من هون ؟	ALE	LINEEND
أستاذ كاواي ، في عنا طاولة إلك . تفضل من هون ، إذا سمحت .	ALE	LINEEND
أكيد . روح ع آخر الدرج هنيك وبتلاقي اتجاهات . لحقون بس .	ALE	LINEEND
بتحسن تنزلني عند فندق الهيلتون ، إذا سمحت ؟	ALE	LINEEND
طاولة غير مدخنين ، إذا سمحت .	ALE	LINEEND
بتعطيني خبر قبل ما نوصل ع دورهام ؟	ALE	LINEEND
مو صح . دائماً أنت بتدفع عني .	ALE	LINEEND
هجيها ، إذا سمحت .	ALE	LINEEND
عم أسكر بالنبيذ .	ALE	LINEEND
دير بالك الطقس متقلب كتير عالجبال .	ALE	LINEEND
شيكات سياحية وين ياباني ، تمام ؟	ALE	LINEEND
آسف ، شفتلك خدمة التنظيف والمفقودات . ما عندن ياه .	ALE	LINEEND
هو المحل صعب يلتقى . هو ع طريق صغير مو ع الأوتوستراد .	ALE	LINEEND
ما بعرف شي عنو .	ALE	LINEEND
منحسن نحكي بالموضوع بكافيه .	ALE	LINEEND
فهمت ، بهالحالة ما لازم أدفع كلفة التبديلات ، صح ؟	ALE	LINEEND
عامل المكالمات ، إذا سمحت .	ALE	LINEEND
بتحسن توطي السرج ، إذا سمحت ؟	ALE	LINEEND
ماشي . رح آخد تنين بس . شكراً إلك .	ALE	LINEEND
هي فاتورتك . تلاتمية وسبعة وتسعين دولار .	ALE	LINEEND
أنت محظوظ .	ALE	LINEEND
إذا سمحت خليها طاولة مع إطلالة ليلية حلوة .	ALE	LINEEND
هاد صناعة آلية ولا يدوية ؟	ALE	LINEEND
بدي أستأجر من نوع هالسيارة أربعة وعشرين ساعة .	ALE	LINEEND
كتير تشرفت بلقاءك .	ALE	LINEEND
هو مشقوق .	ALE	LINEEND
طيب ، فكر شقد رح يطول شغلو أكتر إذا سأل سؤال واحد زيادة لكل شخص . دي ولو ، خلينا نستعجل ونجيب غراضنا . لازم نروح ع قسم التصريح الجمركي بعدها .	ALE	LINEEND
شقد الوزن ؟	ALE	LINEEND
في شي مطعم صيني قريب من هون ؟	ALE	LINEEND
المنصة خمسة هنيك .	ALE	LINEEND
إيمت بتطلع مباراة القدم ؟	ALE	LINEEND
بظن في خطأ بالفاتورة .	ALE	LINEEND
إذا سمحت عطيني هداك .	ALE	LINEEND
البوابة سبعة .	ALE	LINEEND
حضرتك سكوتلاندي ؟	ALE	LINEEND
تلاتة - تنين - واحد - تنين . انتظر شوي ، تمام ؟ بدي ياك تبعت شي لهون . عفواً .	ALE	LINEEND
التنورات القصار مع البواط بعمرون ما بتخلص موضتون .	ALE	LINEEND
خرج أحكي مع المدير ؟	ALE	LINEEND
ليش أجرتك غير العداد ؟	ALE	LINEEND
معلش أشوف هاد ؟	ALE	LINEEND
عاهدت نفسي أني لما أشوفك ، بدي أتعرف عليك .	ALE	LINEEND
اشفي مافي آخر فترة ؟	ALE	LINEEND
مالي حاسس منيح . خرج تنصحني بدكتور ؟	ALE	LINEEND
الطرف تبعك عالخط . تفضل .	ALE	LINEEND
في عرض فني ؟	ALE	LINEEND
خود هالدوا بعد كل وجبة وقت بيوجع كتير .	ALE	LINEEND
بتحط المصاري بظرف مزين خاص اسمو شوغيبوكورو .	ALE	LINEEND
حدا انأذى .	ALE	LINEEND
عندك خريطة للأنفاق ؟	ALE	LINEEND
في عندي غرفة إلك جاهزة بالفندق الكبير . بتحسن تروح لهنيك ؟	ALE	LINEEND
عندي وجع بعيني اليمين .	ALE	LINEEND
مالي كتير منيح بالألماني .	ALE	LINEEND
خرج تحط شوية فراطة صغيرة .	ALE	LINEEND
بتضيق هالبنطلون ؟	ALE	LINEEND
معلش أستعير مضرب وطابات ؟	ALE	LINEEND
تعطيني نص ابريق ؟	ALE	LINEEND
مرحبا . أنا جون .	ALE	LINEEND
ناكاي .	ALE	LINEEND
عندك مانع إذا أخدت صورة إلك والتكسي ؟	ALE	LINEEND
خبرت عن شنتاية ضايعة من تلات أيام .	ALE	LINEEND
بشغل . عندي معارف بالشغل هون .	ALE	LINEEND
بتناسب طقمك .	ALE	LINEEND
بتخلي عينك إذا سمحت ع شنتايتي ؟	ALE	LINEEND
شلون شفت الفكرة ؟ منقبل بشرطك بإبلاغ قبل ست أشهر بشرط أنك بتعطينا الحق لنبيع بعد ما يخلص العقد بست أشهر .	ALE	LINEEND
عفواً . بتعرف نيويورك منيح ؟	ALE	LINEEND
بدي أشوف جراح .	ALE	LINEEND
بدي جولة بسيارة رياضية .	ALE	LINEEND
رمز المنطقة صفر تلاتة . الرقم تلاتة واحد تنين تلاتة أربعة خمسة ستة سبعة .	ALE	LINEEND
اترشح .	ALE	LINEEND
بدي أبعت هاد بالتوصيل العام .	ALE	LINEEND
خليني أحول هالمكالمة للشخص المسؤول .	ALE	LINEEND
إينا قياس بدك ؟	ALE	LINEEND
أوه ، يا عيني . مالي خبر أنو لسا عندي هدول .	ALE	LINEEND
عندك مجموعات صناديق مشان بعت طرود ؟	ALE	LINEEND
رح تدفع شركة الطيران كلفة فندقي ووجباتي ؟	ALE	LINEEND
هدول كلون شناتيك ؟	ALE	LINEEND
شلون بتريد تتصل ؟	ALE	LINEEND
طيب ، غالي . مو مصنوع باليابان ، ما ؟	ALE	LINEEND
بتعطيني الملح إذا سمحت ؟	ALE	LINEEND
وين أقرب مطعم من هالفندق ؟	ALE	LINEEND
بدي شامبو للشعر الطبيعي .	ALE	LINEEND
إيمت برأيك رح يلتقى ؟	ALE	LINEEND
بتمنالك سنة سعيدة كتير .	ALE	LINEEND
بدي آخد سبرايت كبيرة .	ALE	LINEEND
عفواً . بدي أطلب .	ALE	LINEEND
بدي غرفة بإطلالة حلوة .	ALE	LINEEND
تلات كاسات عصير بطيخ ، إذا سمحت .	ALE	LINEEND
عندي تلات ولاد .	ALE	LINEEND
روح ساوي بنهاية هالصالة وعويج عاليسار عند الزاوية . بتشوفو ع يمينك .	ALE	LINEEND
شقد بتكلف بطاقة رحلة ذهاب وإياب لأوكسفورد ؟	ALE	LINEEND
بروح ع نادي رياضي يوم إي يوم لأ .	ALE	LINEEND
وين بحسن أضل خلال الرحلة ؟	ALE	LINEEND
إيمت وقت المغادرة ؟	ALE	LINEEND
شقد أجرة المرشد باليوم ؟	ALE	LINEEND
وين بحسن ألاقي سيديات ؟	ALE	LINEEND
عفواً . أنا طالب جامعة من اليابان . أنتو طلاب جامعة نيويورك ؟	ALE	LINEEND
بتقلنا شلون بتقيم هالخطة ؟	ALE	LINEEND
آكي ، بتعرف محل تسجيلات منيح قريب من هون ؟	ALE	LINEEND
كاش ولا بطاقة ؟	ALE	LINEEND
بشتغل بشركة تجارة .	ALE	LINEEND
عيب تسأل الناس شقد بيقبضوا .	ALE	LINEEND
هدول ليفايز خمسمية وواحد أصليات ؟	ALE	LINEEND
إيمت بحسن أتحمم ؟	ALE	LINEEND
ما منظرك أكبر من واحد وعشرين سنة .	ALE	LINEEND
فهمت . بصراحة ، هو فيه فيلم سريع جوا . عندك مانع إذا طالعتو ؟	ALE	LINEEND
اشتريتو هلئ .	ALE	LINEEND
رح أجيب واحد فوراً .	ALE	LINEEND
تمان دولارات . وهي واحد جاي هلئ .	ALE	LINEEND
إذا سمحت فرجيه مع الغراض المشتريون للجمارك بالمطار .	ALE	LINEEND
في شي محلات شاملة عندون تنزيلات هلئ ؟	ALE	LINEEND
عامل المقسم ، عطيني الإطفاء .	ALE	LINEEND
عندي بطارية فاضية .	ALE	LINEEND
وقف عند التقاطع الجاي .	ALE	LINEEND
أوه ، هاد هو . وكل واحد لازم يعبي استمارة التصريح الجمركي هي ؟	ALE	LINEEND
وممكن آخد اسمك إذا سمحت ؟	ALE	LINEEND
عندك مانع إذا اتصلت مكالمة ع حساب الطرف التاني ؟	ALE	LINEEND
مرحبا . شلونك ؟	ALE	LINEEND
وين قسم السفر ؟	ALE	LINEEND
اش اسم الشخص يلي بدك تحكي معو ؟	ALE	LINEEND
طلع عليه . طلع عليه . بدك تقلي أنو الفرق بين هالزلمة وهداك الزلمة هو الحظ ؟ محمد ، صف عاليمين ، معلش ؟ ما عندك مانع إذا نزلتك هون . أنا متأخر . روحي ، انبسطت بشوفتك ، ماشي ؟	ALE	LINEEND
في رسائل إلي ؟	ALE	LINEEND
بدنا غرفة خلفية .	ALE	LINEEND
طالع حلو .	ALE	LINEEND
بيبعد حوالي تسعة وتسعين ميل .	ALE	LINEEND
فينس وليندا بدون يضلوا لحالون ، بقا للأسف بدي أضطر أضل هون هالليلة .	ALE	LINEEND
إذا سمحت خلي هدول الشناتي مربوطة .	ALE	LINEEND
اسمي ساتو .	ALE	LINEEND
بعرف نادي جاز قديم بمركز المدينة .	ALE	LINEEND
بدي آخد الوجبة الثابتة هي .	ALE	LINEEND
معناها رح ناخدو .	ALE	LINEEND
بيطلع هاد عالطابق السادس ؟	ALE	LINEEND
إذا سمحت حطو بكيس غسيل وتركو هنيك .	ALE	LINEEND
بدي هالفيلم يتحمض . إيمت بكون جاهز ؟	ALE	LINEEND
شباك بصير .	ALE	LINEEND
خلي غرتي تتدلى ، إذا سمحت .	ALE	LINEEND
كل تكاليف المواصلات مشمولة ؟	ALE	LINEEND
بيت الأوبرا المدني .	ALE	LINEEND
وين مكتب استأجر - سيارة ؟	ALE	LINEEND
هو مو ذوقي .	ALE	LINEEND
اش عندك خضرة ؟	ALE	LINEEND
إيمت رح يجي الدكتور ؟	ALE	LINEEND
هاد اللون الغلط .	ALE	LINEEND
انكسر السن .	ALE	LINEEND
هاد مقعد بالممر ولا عالشباك ؟	ALE	LINEEND
بحب التمشاية .	ALE	LINEEND
فرجيني واحد لصبية .	ALE	LINEEND
بتحسن توقف هون ؟	ALE	LINEEND
أنا عطشان .	ALE	LINEEND
لا حليب ، إذا سمحت .	ALE	LINEEND
وين البحيرة ؟	ALE	LINEEND
خرج آخد مجلة أو شي شغلة ؟	ALE	LINEEND
هو بجهة الجنوب .	ALE	LINEEND
بشقد مقاعد البلكون ؟	ALE	LINEEND
في شي صناديق بريد قريب من هون ؟	ALE	LINEEND
طيب . رح آخدك لهنيك .	ALE	LINEEND
الجزء المكتوب بالمايل بدل على تغييرات صارت بالتسعمية وتسعين .	ALE	LINEEND
عمرو تلاتين سنة .	ALE	LINEEND
بدي أروح ع هارودز . خرج ترسم خريطة ، إذا سمحت ؟	ALE	LINEEND
اش بتعمل لما بكون عندك وقت فاضي ؟	ALE	LINEEND
عندك بطاريات لهالكاميرا ؟	ALE	LINEEND
بدي كبل تصوير عن بعد .	ALE	LINEEND
أنت الأخير بهالدور ؟	ALE	LINEEND
بظن الحجز زايد .	ALE	LINEEND
ضربة كويسة . بس برا .	ALE	LINEEND
خرج تقلي وين في محلات حلوة هون ؟	ALE	LINEEND
في شي محلات شاملة قريب من هون ؟	ALE	LINEEND
بدي أنضم من سان دييغو .	ALE	LINEEND
كنت عم أفكر أحضر هديك الدورة الفصل الجاي .	ALE	LINEEND
النبيذ مو بارد متل العادة . بتبردو ؟	ALE	LINEEND
بإيش مهتم أنت أكتر شي هلئ ؟	ALE	LINEEND
بدي ترجيع . بحسن أرجع مصراتي ؟	ALE	LINEEND
يمكن ما بحسن ألاقي مشروب متل هاد بغير محل .	ALE	LINEEND
إذا اشتريت هاد كمان ، بتوصل للكمية المعفية من الرسوم الجمركية .	ALE	LINEEND
معلش أشوف شهادة تلقيحك ، إذا سمحت ؟	ALE	LINEEND
بتسافر كتير ؟	ALE	LINEEND
أنا من الولايات المتحدة .	ALE	LINEEND
عندي بطاقة طيارة لسان فرانسيسكو .	ALE	LINEEND
